classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
502878260,Mobyville,2002743,a9a61e6a0dbf49827704,24077,Classify Postcards,138.128,2023-07-24 20:04:03 UTC,,,"{""source"":""api"",""session"":""ff55fbc45cd6528ffb081f27a1d1d18b4c6cb82aa0b87ed49d79cf393d378f3e"",""viewport"":{""width"":1280,""height"":859},""started_at"":""2023-07-24T19:59:12.065Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2023-07-24T20:04:03.564Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":506,""clientHeight"":773,""naturalWidth"":1310,""naturalHeight"":2000},{""clientWidth"":740,""clientHeight"":484,""naturalWidth"":2000,""naturalHeight"":1309}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-07-24T19:59:12.152Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""64302""}","[{""task"":""T0"",""task_label"":null,""value"":[{""task"":""T1"",""value"":""Bonne fete"",""task_label"":""**Please note:** Some postcards in these collections contain offensive language and imagery. The Newberry retains these items for historical research value. For more information, see our Tutorial, linked above.\n\n\n**Is there a caption printed on the front of the card?** If so, write it in the box below. Don't transcribe handwritten messages from the back of the card--you can work on those by going to \""Transcribe Postcard Messages\"" on the homepage.\n\nGuidelines:\n- Omit any series numbers preceding caption\n- Capitalize first word and proper nouns only\n- Omit diacritics and ending punctuation\n- Disregard line breaks\n\n**Caption:**""},{""task"":""T2"",""value"":[{""select_label"":""Language"",""option"":true,""value"":""ae9bd4ba06b1c"",""label"":""French""}]},{""task"":""T3"",""value"":"""",""task_label"":""**If there is no caption:** devise a brief, descriptive title for the postcard image, e.g. \""Woman holding flowers\""""}]},{""task"":""T8"",""task_label"":null,""value"":[{""task"":""T9"",""value"":"""",""task_label"":""**Transcribe if present:**\n\n**Year of publication or copyright:**""},{""task"":""T20"",""value"":"""",""task_label"":""**Year of postmark:**""},{""task"":""T11"",""value"":""P F B"",""task_label"":""**Publisher:**""}]},{""task"":""T12"",""task_label"":null,""value"":[{""task"":""T14"",""value"":[{""select_label"":""select state:""}]},{""task"":""T15"",""value"":"""",""task_label"":""Enter U.S. city name:""},{""task"":""T17"",""value"":"""",""task_label"":""For **non-U.S. locations,** enter country name:""},{""task"":""T18"",""value"":"""",""task_label"":""enter name of non-U.S. city:""},{""task"":""T21"",""value"":"""",""task_label"":""If another kind of location can be identified (e.g. region, body of water), enter that below:""},{""task"":""T19"",""task_label"":""If place information is not present, click this button:"",""value"":""Unidentified""}]},{""task"":""T5"",""task_label"":null,""value"":[{""task"":""T6"",""value"":[{""choice"":""HOLIDAYS"",""answers"":{""WHICHHOLIDAY"":[""BIRTHDAYS""]},""filters"":{}}]},{""task"":""T7"",""value"":"""",""task_label"":""Use the above menu to choose the most applicable subject(s) of the postcard image. You may choose more than one, but you must click \""Identify\"" in order to complete each selection.\n\nAll categories have more information when you click on them; some of them have more specific sub-categories you can also select. If nothing fits the image, choose \""Other\"" and use the box below to create your own category.""}]}]","{""88958304"":{""retired"":null,""Original file name"":""MonroeJ_001290_01_01.jpg"",""Original file name_1"":""MonroeJ_001290_01_02.jpg"",""#Unique identifier backs"":""NL11BOXE"",""#Unique identifier fronts"":""NL11BOXD""}}",88958304
502878883,Mobyville,2002743,eb7d07c53b4e8d950f0b,24077,Classify Postcards,138.128,2023-07-24 20:07:17 UTC,,,"{""source"":""api"",""session"":""ff55fbc45cd6528ffb081f27a1d1d18b4c6cb82aa0b87ed49d79cf393d378f3e"",""viewport"":{""width"":1280,""height"":859},""started_at"":""2023-07-24T20:04:03.587Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2023-07-24T20:07:17.281Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":740,""clientHeight"":476,""naturalWidth"":2000,""naturalHeight"":1288},{""clientWidth"":740,""clientHeight"":477,""naturalWidth"":2000,""naturalHeight"":1290}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-07-24T19:59:12.152Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""64302""}","[{""task"":""T0"",""task_label"":null,""value"":[{""task"":""T1"",""value"":""Although I'm Busy"",""task_label"":""**Please note:** Some postcards in these collections contain offensive language and imagery. The Newberry retains these items for historical research value. For more information, see our Tutorial, linked above.\n\n\n**Is there a caption printed on the front of the card?** If so, write it in the box below. Don't transcribe handwritten messages from the back of the card--you can work on those by going to \""Transcribe Postcard Messages\"" on the homepage.\n\nGuidelines:\n- Omit any series numbers preceding caption\n- Capitalize first word and proper nouns only\n- Omit diacritics and ending punctuation\n- Disregard line breaks\n\n**Caption:**""},{""task"":""T2"",""value"":[{""select_label"":""Language"",""option"":true,""value"":""7d59a30b2842"",""label"":""English""}]},{""task"":""T3"",""value"":"""",""task_label"":""**If there is no caption:** devise a brief, descriptive title for the postcard image, e.g. \""Woman holding flowers\""""}]},{""task"":""T8"",""task_label"":null,""value"":[{""task"":""T9"",""value"":"""",""task_label"":""**Transcribe if present:**\n\n**Year of publication or copyright:**""},{""task"":""T20"",""value"":""1916"",""task_label"":""**Year of postmark:**""},{""task"":""T11"",""value"":""P.A. Owen Co."",""task_label"":""**Publisher:**""}]},{""task"":""T12"",""task_label"":null,""value"":[{""task"":""T14"",""value"":[{""select_label"":""select state:""}]},{""task"":""T15"",""value"":"""",""task_label"":""Enter U.S. city name:""},{""task"":""T17"",""value"":"""",""task_label"":""For **non-U.S. locations,** enter country name:""},{""task"":""T18"",""value"":"""",""task_label"":""enter name of non-U.S. city:""},{""task"":""T21"",""value"":"""",""task_label"":""If another kind of location can be identified (e.g. region, body of water), enter that below:""},{""task"":""T19"",""task_label"":""If place information is not present, click this button:"",""value"":""Unidentified""}]},{""task"":""T5"",""task_label"":null,""value"":[{""task"":""T6"",""value"":[{""choice"":""POSTCARDSABOUTPOSTCARDS"",""answers"":{},""filters"":{}}]},{""task"":""T7"",""value"":"""",""task_label"":""Use the above menu to choose the most applicable subject(s) of the postcard image. You may choose more than one, but you must click \""Identify\"" in order to complete each selection.\n\nAll categories have more information when you click on them; some of them have more specific sub-categories you can also select. If nothing fits the image, choose \""Other\"" and use the box below to create your own category.""}]}]","{""88957085"":{""retired"":null,""Original file name"":""MonroeJ_000044_01_01.jpg"",""Original file name_1"":""MonroeJ_000044_01_02.jpg"",""#Unique identifier backs"":""NL11BL4X"",""#Unique identifier fronts"":""NL11BL4W""}}",88957085
502879250,Mobyville,2002743,eb7d07c53b4e8d950f0b,24077,Classify Postcards,138.128,2023-07-24 20:09:21 UTC,,,"{""source"":""api"",""session"":""ff55fbc45cd6528ffb081f27a1d1d18b4c6cb82aa0b87ed49d79cf393d378f3e"",""viewport"":{""width"":1280,""height"":859},""started_at"":""2023-07-24T20:07:17.301Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2023-07-24T20:09:20.921Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":740,""clientHeight"":421,""naturalWidth"":2000,""naturalHeight"":1138},{""clientWidth"":740,""clientHeight"":419,""naturalWidth"":2000,""naturalHeight"":1134}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-07-24T19:59:12.152Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""64302""}","[{""task"":""T0"",""task_label"":null,""value"":[{""task"":""T1"",""value"":""Le Page's Glue"",""task_label"":""**Please note:** Some postcards in these collections contain offensive language and imagery. The Newberry retains these items for historical research value. For more information, see our Tutorial, linked above.\n\n\n**Is there a caption printed on the front of the card?** If so, write it in the box below. Don't transcribe handwritten messages from the back of the card--you can work on those by going to \""Transcribe Postcard Messages\"" on the homepage.\n\nGuidelines:\n- Omit any series numbers preceding caption\n- Capitalize first word and proper nouns only\n- Omit diacritics and ending punctuation\n- Disregard line breaks\n\n**Caption:**""},{""task"":""T2"",""value"":[{""select_label"":""Language"",""option"":true,""value"":""7d59a30b2842"",""label"":""English""}]},{""task"":""T3"",""value"":"""",""task_label"":""**If there is no caption:** devise a brief, descriptive title for the postcard image, e.g. \""Woman holding flowers\""""}]},{""task"":""T8"",""task_label"":null,""value"":[{""task"":""T9"",""value"":"""",""task_label"":""**Transcribe if present:**\n\n**Year of publication or copyright:**""},{""task"":""T20"",""value"":"""",""task_label"":""**Year of postmark:**""},{""task"":""T11"",""value"":""N.O. Aluminum Co."",""task_label"":""**Publisher:**""}]},{""task"":""T12"",""task_label"":null,""value"":[{""task"":""T14"",""value"":[{""select_label"":""select state:""}]},{""task"":""T15"",""value"":"""",""task_label"":""Enter U.S. city name:""},{""task"":""T17"",""value"":"""",""task_label"":""For **non-U.S. locations,** enter country name:""},{""task"":""T18"",""value"":"""",""task_label"":""enter name of non-U.S. city:""},{""task"":""T21"",""value"":"""",""task_label"":""If another kind of location can be identified (e.g. region, body of water), enter that below:""},{""task"":""T19"",""task_label"":""If place information is not present, click this button:"",""value"":""Unidentified""}]},{""task"":""T5"",""task_label"":null,""value"":[{""task"":""T6"",""value"":[{""choice"":""ADVERTISEMENTS"",""answers"":{},""filters"":{}}]},{""task"":""T7"",""value"":"""",""task_label"":""Use the above menu to choose the most applicable subject(s) of the postcard image. You may choose more than one, but you must click \""Identify\"" in order to complete each selection.\n\nAll categories have more information when you click on them; some of them have more specific sub-categories you can also select. If nothing fits the image, choose \""Other\"" and use the box below to create your own category.""}]}]","{""88960374"":{""retired"":null,""#Unique identifier"":""NL13KTD"",""Original file name"":""Bossier_001319_01_01.jpg"",""#Unique identifier_1"":""NL13KTF"",""Original file name_1"":""Bossier_001319_01_02.jpg""}}",88960374
502879804,Mobyville,2002743,2c9f12f79792a45d2656,24077,Classify Postcards,138.128,2023-07-24 20:11:43 UTC,,,"{""source"":""api"",""session"":""ff55fbc45cd6528ffb081f27a1d1d18b4c6cb82aa0b87ed49d79cf393d378f3e"",""viewport"":{""width"":1280,""height"":859},""started_at"":""2023-07-24T20:09:20.943Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2023-07-24T20:11:42.645Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":740,""clientHeight"":493,""naturalWidth"":2000,""naturalHeight"":1333},{""clientWidth"":740,""clientHeight"":490,""naturalWidth"":2000,""naturalHeight"":1326}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-07-24T19:59:12.152Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""64302""}","[{""task"":""T0"",""task_label"":null,""value"":[{""task"":""T1"",""value"":""Clark Autotram"",""task_label"":""**Please note:** Some postcards in these collections contain offensive language and imagery. The Newberry retains these items for historical research value. For more information, see our Tutorial, linked above.\n\n\n**Is there a caption printed on the front of the card?** If so, write it in the box below. Don't transcribe handwritten messages from the back of the card--you can work on those by going to \""Transcribe Postcard Messages\"" on the homepage.\n\nGuidelines:\n- Omit any series numbers preceding caption\n- Capitalize first word and proper nouns only\n- Omit diacritics and ending punctuation\n- Disregard line breaks\n\n**Caption:**""},{""task"":""T2"",""value"":[{""select_label"":""Language"",""option"":true,""value"":""7d59a30b2842"",""label"":""English""}]},{""task"":""T3"",""value"":"""",""task_label"":""**If there is no caption:** devise a brief, descriptive title for the postcard image, e.g. \""Woman holding flowers\""""}]},{""task"":""T8"",""task_label"":null,""value"":[{""task"":""T9"",""value"":""1933"",""task_label"":""**Transcribe if present:**\n\n**Year of publication or copyright:**""},{""task"":""T20"",""value"":"""",""task_label"":""**Year of postmark:**""},{""task"":""T11"",""value"":""Clark Equipment Co."",""task_label"":""**Publisher:**""}]},{""task"":""T12"",""task_label"":null,""value"":[{""task"":""T14"",""value"":[{""select_label"":""select state:"",""option"":true,""value"":""IL"",""label"":""Illinois""}]},{""task"":""T15"",""value"":""Chicago"",""task_label"":""Enter U.S. city name:""},{""task"":""T17"",""value"":"""",""task_label"":""For **non-U.S. locations,** enter country name:""},{""task"":""T18"",""value"":"""",""task_label"":""enter name of non-U.S. city:""},{""task"":""T21"",""value"":"""",""task_label"":""If another kind of location can be identified (e.g. region, body of water), enter that below:""},{""task"":""T19"",""task_label"":""If place information is not present, click this button:"",""value"":null}]},{""task"":""T5"",""task_label"":null,""value"":[{""task"":""T6"",""value"":[{""choice"":""ADVERTISEMENTS"",""answers"":{},""filters"":{}}]},{""task"":""T7"",""value"":"""",""task_label"":""Use the above menu to choose the most applicable subject(s) of the postcard image. You may choose more than one, but you must click \""Identify\"" in order to complete each selection.\n\nAll categories have more information when you click on them; some of them have more specific sub-categories you can also select. If nothing fits the image, choose \""Other\"" and use the box below to create your own category.""}]}]","{""88960215"":{""retired"":null,""#Unique identifier"":""NL13KBO"",""Original file name"":""Bossier_001147_01_01.jpg"",""#Unique identifier_1"":""NL13K3C"",""Original file name_1"":""Bossier_001147_01_02.jpg""}}",88960215
502880140,Mobyville,2002743,2c9f12f79792a45d2656,24077,Classify Postcards,138.128,2023-07-24 20:13:11 UTC,,,"{""source"":""api"",""session"":""ff55fbc45cd6528ffb081f27a1d1d18b4c6cb82aa0b87ed49d79cf393d378f3e"",""viewport"":{""width"":1280,""height"":859},""started_at"":""2023-07-24T20:11:42.666Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2023-07-24T20:13:10.996Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":740,""clientHeight"":489,""naturalWidth"":2000,""naturalHeight"":1323},{""clientWidth"":740,""clientHeight"":488,""naturalWidth"":2000,""naturalHeight"":1319}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-07-24T19:59:12.152Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""64302""}","[{""task"":""T0"",""task_label"":null,""value"":[{""task"":""T1"",""value"":"""",""task_label"":""**Please note:** Some postcards in these collections contain offensive language and imagery. The Newberry retains these items for historical research value. For more information, see our Tutorial, linked above.\n\n\n**Is there a caption printed on the front of the card?** If so, write it in the box below. Don't transcribe handwritten messages from the back of the card--you can work on those by going to \""Transcribe Postcard Messages\"" on the homepage.\n\nGuidelines:\n- Omit any series numbers preceding caption\n- Capitalize first word and proper nouns only\n- Omit diacritics and ending punctuation\n- Disregard line breaks\n\n**Caption:**""},{""task"":""T2"",""value"":[{""select_label"":""Language"",""option"":false,""value"":null}]},{""task"":""T3"",""value"":""Two couples, with postcard album"",""task_label"":""**If there is no caption:** devise a brief, descriptive title for the postcard image, e.g. \""Woman holding flowers\""""}]},{""task"":""T8"",""task_label"":null,""value"":[{""task"":""T9"",""value"":"""",""task_label"":""**Transcribe if present:**\n\n**Year of publication or copyright:**""},{""task"":""T20"",""value"":"""",""task_label"":""**Year of postmark:**""},{""task"":""T11"",""value"":"""",""task_label"":""**Publisher:**""}]},{""task"":""T12"",""task_label"":null,""value"":[{""task"":""T14"",""value"":[{""select_label"":""select state:""}]},{""task"":""T15"",""value"":"""",""task_label"":""Enter U.S. city name:""},{""task"":""T17"",""value"":"""",""task_label"":""For **non-U.S. locations,** enter country name:""},{""task"":""T18"",""value"":"""",""task_label"":""enter name of non-U.S. city:""},{""task"":""T21"",""value"":"""",""task_label"":""If another kind of location can be identified (e.g. region, body of water), enter that below:""},{""task"":""T19"",""task_label"":""If place information is not present, click this button:"",""value"":""Unidentified""}]},{""task"":""T5"",""task_label"":null,""value"":[{""task"":""T6"",""value"":[{""choice"":""POSTCARDSABOUTPOSTCARDS"",""answers"":{},""filters"":{}}]},{""task"":""T7"",""value"":"""",""task_label"":""Use the above menu to choose the most applicable subject(s) of the postcard image. You may choose more than one, but you must click \""Identify\"" in order to complete each selection.\n\nAll categories have more information when you click on them; some of them have more specific sub-categories you can also select. If nothing fits the image, choose \""Other\"" and use the box below to create your own category.""}]}]","{""88957155"":{""retired"":null,""Original file name"":""MonroeJ_000111_01_01.jpg"",""Original file name_1"":""MonroeJ_000111_01_02.jpg"",""#Unique identifier backs"":""NL11BLGD"",""#Unique identifier fronts"":""NL11BLG5""}}",88957155
502880639,not-logged-in-76efebdf71a27bdbca05,,76efebdf71a27bdbca05,24077,Classify Postcards,138.128,2023-07-24 20:15:35 UTC,,,"{""source"":""api"",""session"":""270c83290d366e29165450fe5e29ed9c4b8d411775e554ce324cdbdabc4ed195"",""viewport"":{""width"":1920,""height"":963},""started_at"":""2023-07-24T20:13:21.785Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2023-07-24T20:15:35.606Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1316,""clientHeight"":867,""naturalWidth"":2000,""naturalHeight"":1317},{""clientWidth"":1317,""clientHeight"":867,""naturalWidth"":2000,""naturalHeight"":1316}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-07-24T20:13:21.751Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""64302""}","[{""task"":""T0"",""task_label"":null,""value"":[{""task"":""T1"",""value"":""Thanksgiving Greetings"",""task_label"":""**Please note:** Some postcards in these collections contain offensive language and imagery. The Newberry retains these items for historical research value. For more information, see our Tutorial, linked above.\n\n\n**Is there a caption printed on the front of the card?** If so, write it in the box below. Don't transcribe handwritten messages from the back of the card--you can work on those by going to \""Transcribe Postcard Messages\"" on the homepage.\n\nGuidelines:\n- Omit any series numbers preceding caption\n- Capitalize first word and proper nouns only\n- Omit diacritics and ending punctuation\n- Disregard line breaks\n\n**Caption:**""},{""task"":""T2"",""value"":[{""select_label"":""Language"",""option"":true,""value"":""7d59a30b2842"",""label"":""English""}]},{""task"":""T3"",""value"":"""",""task_label"":""**If there is no caption:** devise a brief, descriptive title for the postcard image, e.g. \""Woman holding flowers\""""}]},{""task"":""T8"",""task_label"":null,""value"":[{""task"":""T9"",""value"":"""",""task_label"":""**Transcribe if present:**\n\n**Year of publication or copyright:**""},{""task"":""T20"",""value"":"""",""task_label"":""**Year of postmark:**""},{""task"":""T11"",""value"":"""",""task_label"":""**Publisher:**""}]},{""task"":""T12"",""task_label"":null,""value"":[{""task"":""T14"",""value"":[{""select_label"":""select state:""}]},{""task"":""T15"",""value"":"""",""task_label"":""Enter U.S. city name:""},{""task"":""T17"",""value"":"""",""task_label"":""For **non-U.S. locations,** enter country name:""},{""task"":""T18"",""value"":"""",""task_label"":""enter name of non-U.S. city:""},{""task"":""T21"",""value"":"""",""task_label"":""If another kind of location can be identified (e.g. region, body of water), enter that below:""},{""task"":""T19"",""task_label"":""If place information is not present, click this button:"",""value"":""Unidentified""}]},{""task"":""T5"",""task_label"":null,""value"":[{""task"":""T6"",""value"":[{""choice"":""HOLIDAYS"",""answers"":{""WHICHHOLIDAY"":[""THANKSGIVING""]},""filters"":{}},{""choice"":""ANIMALS"",""answers"":{""WHATKINDOFANIMAL"":[""BIRDS""]},""filters"":{}},{""choice"":""PEOPLE"",""answers"":{""WHATCANYOUIDENTIFYABOUTTHESEPEOPLE"":[""CHILDREN""]},""filters"":{}}]},{""task"":""T7"",""value"":"""",""task_label"":""Use the above menu to choose the most applicable subject(s) of the postcard image. You may choose more than one, but you must click \""Identify\"" in order to complete each selection.\n\nAll categories have more information when you click on them; some of them have more specific sub-categories you can also select. If nothing fits the image, choose \""Other\"" and use the box below to create your own category.""}]}]","{""88957845"":{""retired"":null,""Original file name"":""MonroeJ_000798_01_01.jpg"",""Original file name_1"":""MonroeJ_000798_01_02.jpg"",""#Unique identifier backs"":""NL11BNP4"",""#Unique identifier fronts"":""NL11BNP3""}}",88957845
502884827,not-logged-in-85e210f5ba8178da3863,,85e210f5ba8178da3863,24077,Classify Postcards,138.128,2023-07-24 20:37:30 UTC,,,"{""source"":""api"",""session"":""13a857b064e4dbec1ca91a7c563477f689000021763940959f3e6b48b7de85c7"",""viewport"":{""width"":1963,""height"":1035},""started_at"":""2023-07-24T19:54:56.557Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2023-07-24T20:37:23.687Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1399,""clientHeight"":925,""naturalWidth"":2000,""naturalHeight"":1323},{""clientWidth"":1399,""clientHeight"":922,""naturalWidth"":2000,""naturalHeight"":1319}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-07-24T19:55:02.635Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""64302""}","[{""task"":""T0"",""task_label"":null,""value"":[{""task"":""T1"",""value"":""Thanksgiving Greetings"",""task_label"":""**Please note:** Some postcards in these collections contain offensive language and imagery. The Newberry retains these items for historical research value. For more information, see our Tutorial, linked above.\n\n\n**Is there a caption printed on the front of the card?** If so, write it in the box below. Don't transcribe handwritten messages from the back of the card--you can work on those by going to \""Transcribe Postcard Messages\"" on the homepage.\n\nGuidelines:\n- Omit any series numbers preceding caption\n- Capitalize first word and proper nouns only\n- Omit diacritics and ending punctuation\n- Disregard line breaks\n\n**Caption:**""},{""task"":""T2"",""value"":[{""select_label"":""Language"",""option"":true,""value"":""7d59a30b2842"",""label"":""English""}]},{""task"":""T3"",""value"":"""",""task_label"":""**If there is no caption:** devise a brief, descriptive title for the postcard image, e.g. \""Woman holding flowers\""""}]},{""task"":""T8"",""task_label"":null,""value"":[{""task"":""T9"",""value"":"""",""task_label"":""**Transcribe if present:**\n\n**Year of publication or copyright:**""},{""task"":""T20"",""value"":""1909"",""task_label"":""**Year of postmark:**""},{""task"":""T11"",""value"":"""",""task_label"":""**Publisher:**""}]},{""task"":""T12"",""task_label"":null,""value"":[{""task"":""T14"",""value"":[{""select_label"":""select state:""}]},{""task"":""T15"",""value"":"""",""task_label"":""Enter U.S. city name:""},{""task"":""T17"",""value"":"""",""task_label"":""For **non-U.S. locations,** enter country name:""},{""task"":""T18"",""value"":"""",""task_label"":""enter name of non-U.S. city:""},{""task"":""T21"",""value"":"""",""task_label"":""If another kind of location can be identified (e.g. region, body of water), enter that below:""},{""task"":""T19"",""task_label"":""If place information is not present, click this button:"",""value"":""Unidentified""}]},{""task"":""T5"",""task_label"":null,""value"":[{""task"":""T6"",""value"":[{""choice"":""HOLIDAYS"",""answers"":{""WHICHHOLIDAY"":[""THANKSGIVING""]},""filters"":{}}]},{""task"":""T7"",""value"":"""",""task_label"":""Use the above menu to choose the most applicable subject(s) of the postcard image. You may choose more than one, but you must click \""Identify\"" in order to complete each selection.\n\nAll categories have more information when you click on them; some of them have more specific sub-categories you can also select. If nothing fits the image, choose \""Other\"" and use the box below to create your own category.""}]}]","{""88958256"":{""retired"":null,""Original file name"":""MonroeJ_001224_01_01.jpg"",""Original file name_1"":""MonroeJ_001224_01_02.jpg"",""#Unique identifier backs"":""NL11BOU5"",""#Unique identifier fronts"":""NL11BOTY""}}",88958256
